,id,emotion_1,emotion_2
2198,frame_9vexlflfq91w6c68.jpg,Engagement,
2199,COCO_train2014_000000452058.jpg,Confidence,Engagement
2200,COCO_train2014_000000268370.jpg,Confidence,
2201,COCO_val2014_000000077660.jpg,Confidence,Engagement
2202,2ldklkk137ks9aufpe.jpg,Sympathy,
2203,COCO_val2014_000000468965.jpg,Confidence,Excitement
2204,COCO_train2014_000000399556.jpg,Sensitivity,
2205,COCO_train2014_000000279762.jpg,Engagement,Pleasure
2206,COCO_train2014_000000041005.jpg,Confidence,Disconnection
2207,64ruxt2v30sis3bp0q.jpg,Fatigue,Peace
2208,COCO_train2014_000000571448.jpg,Engagement,Peace
2209,frame_l977sym2yk4k1aow.jpg,Annoyance,Pleasure
2210,COCO_val2014_000000470005.jpg,Anticipation,Excitement
2211,frame_jcmdwjiw73a1o4mx.jpg,Engagement,
2212,COCO_train2014_000000196063.jpg,Anticipation,Engagement
2213,frame_0nvygwgj7qshg6u9.jpg,Engagement,
2214,COCO_train2014_000000248118.jpg,Yearning,
2215,frame_h968vd8me5jq3h29.jpg,Engagement,Peace
2216,frame_77u9glijy49nchd9.jpg,Confidence,Disapproval
2217,COCO_train2014_000000464550.jpg,Peace,
2218,COCO_train2014_000000166141.jpg,Anticipation,Yearning
2219,frame_6sta8ktkim5xpnqz.jpg,Confidence,Disapproval
2220,COCO_train2014_000000555294.jpg,Anticipation,Confidence
2221,frame_1o80sawlukc9hv53.jpg,Engagement,Excitement
2222,COCO_train2014_000000056119.jpg,Anticipation,Confidence
2223,COCO_train2014_000000091307.jpg,Disconnection,Engagement
2224,dz2exu795mcqgusx8x.jpg,Pain,
2225,COCO_train2014_000000041259.jpg,Confidence,Engagement
2226,frame_3mslzl8w5v5v63rt.jpg,Engagement,
2227,frame_jf0irjl05193jvyx.jpg,Happiness,
2228,frame_4sc11vdk9kxad2a2.jpg,Engagement,
2229,frame_gw56dwxs25qdhxl9.jpg,Engagement,
2230,COCO_train2014_000000222555.jpg,Engagement,
2231,frame_0hdfe39oozu9r9mm.jpg,Engagement,
2232,COCO_train2014_000000129511.jpg,Engagement,
2233,frame_grj4v6cudxhqy7j1.jpg,Disconnection,Peace
2234,COCO_train2014_000000458677.jpg,Anticipation,Engagement
2235,COCO_train2014_000000183594.jpg,Anticipation,Engagement
2236,COCO_train2014_000000388135.jpg,Anticipation,
2237,frame_1kcd19mbff0m4t0o.jpg,Engagement,
2238,frame_krxm84cy8k3hvfz7.jpg,Anticipation,Engagement
2239,frame_aveabr0nxayrtqvb.jpg,Doubt/Confusion,Fatigue
2240,COCO_train2014_000000130816.jpg,Sadness,
2241,COCO_train2014_000000370441.jpg,Aversion,Pleasure
2242,7yfw4gdcdak0kdvqu2.jpg,Fatigue,
2243,COCO_train2014_000000517882.jpg,Engagement,
2244,COCO_train2014_000000259149.jpg,Doubt/Confusion,Engagement
2245,COCO_train2014_000000175536.jpg,Engagement,
2246,COCO_train2014_000000490888.jpg,Engagement,Happiness
2247,COCO_train2014_000000321209.jpg,Engagement,
2248,COCO_val2014_000000116358.jpg,Anticipation,Engagement
2249,COCO_train2014_000000552346.jpg,Engagement,Excitement
2250,frame_gjb6uwm0zxbl2iq0.jpg,Peace,Pleasure
2251,COCO_train2014_000000100300.jpg,Disconnection,Engagement
2252,frame_6cbj85007lxq4uin.jpg,Confidence,Engagement
2253,COCO_train2014_000000175734.jpg,Confidence,
2254,COCO_val2014_000000495578.jpg,Engagement,Excitement
2255,frame_blyih70wq381zpua.jpg,Engagement,
2256,3fsohupc87tsy0b6w7.jpg,Engagement,Excitement
2257,COCO_train2014_000000334742.jpg,Engagement,Peace
2258,frame_219mu09lbt7egbny.jpg,Engagement,
2259,frame_a1ybmh5f0g7ry223.jpg,Engagement,
2260,COCO_val2014_000000218294.jpg,Anticipation,Engagement
2261,COCO_train2014_000000270202.jpg,Anticipation,Yearning
2262,COCO_train2014_000000540577.jpg,Engagement,
2263,COCO_train2014_000000312480.jpg,Confidence,Engagement
2264,frame_ldpuizf67q7hfhrt.jpg,Engagement,
2265,frame_5zj0q9gpt75rrjhy.jpg,Disquietment,
2266,COCO_train2014_000000359147.jpg,Anticipation,Engagement
2267,COCO_train2014_000000260977.jpg,Anticipation,
2268,COCO_val2014_000000018519.jpg,Anticipation,Confidence
2269,es1szlkoa1bc6u318b.jpg,Pain,Sadness
2270,COCO_train2014_000000321821.jpg,Anticipation,
2271,COCO_val2014_000000061233.jpg,Engagement,Excitement
2272,COCO_train2014_000000494208.jpg,Excitement,Happiness
2273,COCO_train2014_000000373254.jpg,Happiness,
2274,COCO_train2014_000000467461.jpg,Anticipation,Confidence
2275,COCO_train2014_000000546261.jpg,Engagement,Pleasure
2276,COCO_train2014_000000019489.jpg,Happiness,
2277,frame_7p7vekqxctptclt6.jpg,Engagement,Excitement
2278,frame_gtjfg923z58plp2f.jpg,Pleasure,
2279,frame_7zxzojf4r7hfkido.jpg,Engagement,
2280,COCO_train2014_000000250576.jpg,Doubt/Confusion,Engagement
2281,frame_i4cvn7zl9sb028mx.jpg,Anticipation,Engagement
2282,frame_6vhnjq9y8je1toyt.jpg,Anticipation,Engagement
2283,sun_artvvmyicbjojrao.jpg,Happiness,Pleasure
2284,9bxt4vwyaytxtt5bgk.jpg,Disquietment,Sadness
2285,103xmq3ysvamn1fedw.jpg,Affection,Engagement
2286,COCO_train2014_000000479125.jpg,Excitement,Happiness
2287,COCO_val2014_000000130909.jpg,Anticipation,Confidence
2288,COCO_train2014_000000388512.jpg,Excitement,Happiness
2289,frame_55m52nbcrcbvebhv.jpg,Anticipation,
2290,COCO_train2014_000000227003.jpg,Engagement,
2291,COCO_train2014_000000436544.jpg,Excitement,Happiness
2292,frame_6886wr4b7ngo193t.jpg,Engagement,Peace
2293,COCO_train2014_000000572756.jpg,Engagement,
2294,frame_0okxqmu5re4un1dc.jpg,Engagement,
2295,COCO_train2014_000000223415.jpg,Peace,
2296,COCO_train2014_000000387270.jpg,Fear,
2297,COCO_train2014_000000424518.jpg,Anticipation,Confidence
2298,frame_86yfzpfxvmh96enu.jpg,Anticipation,Confidence
2299,COCO_train2014_000000485771.jpg,Excitement,Happiness
2300,frame_ggqpe11ced8f5dsu.jpg,Engagement,
2301,COCO_train2014_000000055818.jpg,Confidence,Engagement
2302,frame_80dvnthsipnkvegk.jpg,Confidence,Engagement
2303,sun_bqumxwxnwnmaxeib.jpg,Engagement,
2304,COCO_val2014_000000248703.jpg,Confidence,Engagement
2305,COCO_train2014_000000470333.jpg,Anticipation,Confidence
2306,COCO_val2014_000000198768.jpg,Anticipation,Confidence
2307,COCO_train2014_000000006057.jpg,Happiness,
2308,COCO_train2014_000000015110.jpg,Engagement,
2309,COCO_val2014_000000462845.jpg,Confidence,Excitement
2310,COCO_train2014_000000250949.jpg,Esteem,
2311,frame_56te9eusekihxy3f.jpg,Confidence,Happiness
2312,COCO_train2014_000000403253.jpg,Anticipation,
2313,COCO_val2014_000000243482.jpg,Sympathy,
2314,frame_2eds2ckrwzx4h0c8.jpg,Engagement,Excitement
2315,COCO_train2014_000000137859.jpg,Anticipation,Confidence
2316,COCO_val2014_000000016875.jpg,Peace,
2317,COCO_train2014_000000098345.jpg,Anticipation,Yearning
2318,COCO_train2014_000000438126.jpg,Anticipation,Confidence
2319,frame_lulwk8p8f39vnste.jpg,Engagement,
2320,COCO_train2014_000000462899.jpg,Anticipation,Confidence
2321,frame_9kef53aky3pbzu09.jpg,Engagement,
2322,COCO_train2014_000000394766.jpg,Annoyance,Disquietment
2323,COCO_train2014_000000018396.jpg,Embarrassment,Sensitivity
2324,COCO_train2014_000000538273.jpg,Anticipation,Engagement
2325,COCO_train2014_000000004527.jpg,Engagement,
2326,frame_036dyuq9kyhbf04m.jpg,Engagement,
2327,COCO_train2014_000000126967.jpg,Engagement,Peace
2328,COCO_train2014_000000171011.jpg,Disconnection,
2329,COCO_train2014_000000275014.jpg,Engagement,
2330,COCO_train2014_000000195809.jpg,Confidence,Engagement
2331,frame_4juz30lwtnvqrcvf.jpg,Engagement,Pleasure
2332,COCO_train2014_000000052650.jpg,Doubt/Confusion,Engagement
2333,COCO_train2014_000000072095.jpg,Engagement,
2334,COCO_train2014_000000026809.jpg,Confidence,Engagement
2335,COCO_train2014_000000041094.jpg,Engagement,
2336,COCO_train2014_000000482747.jpg,Engagement,Happiness
2337,COCO_train2014_000000532719.jpg,Disconnection,Engagement
2338,COCO_train2014_000000461004.jpg,Confidence,Esteem
2339,frame_gw4p1unzwfbwvxhq.jpg,Engagement,
2340,COCO_train2014_000000199572.jpg,Engagement,Excitement
2341,COCO_train2014_000000026438.jpg,Happiness,
2342,COCO_train2014_000000050274.jpg,Anger,Aversion
2343,COCO_val2014_000000179599.jpg,Anticipation,Confidence
2344,COCO_train2014_000000164893.jpg,Confidence,Engagement
2345,COCO_train2014_000000101248.jpg,Doubt/Confusion,Yearning
2346,COCO_train2014_000000355717.jpg,Confidence,Engagement
2347,COCO_val2014_000000028676.jpg,Engagement,Excitement
2348,c97lzdd2nbl8ttcsvb.jpg,Sadness,Sensitivity
2349,COCO_val2014_000000495377.jpg,Engagement,Peace
2350,frame_agn87e3hz2j7dbua.jpg,Engagement,
2351,COCO_train2014_000000026466.jpg,Peace,
2352,COCO_train2014_000000188029.jpg,Engagement,Excitement
2353,87a2j9ry1ew3rxuubk.jpg,Engagement,Excitement
2354,COCO_train2014_000000064417.jpg,Engagement,
2355,COCO_train2014_000000015427.jpg,Engagement,
2356,COCO_train2014_000000483496.jpg,Engagement,
2357,frame_408eff12kggcdmhx.jpg,Engagement,Esteem
2358,COCO_train2014_000000442872.jpg,Engagement,Esteem
2359,COCO_train2014_000000157554.jpg,Confidence,
2360,COCO_val2014_000000163710.jpg,Esteem,Happiness
2361,frame_5kdwro10zqcc17uv.jpg,Engagement,
2362,COCO_train2014_000000317112.jpg,Engagement,
2363,COCO_val2014_000000229531.jpg,Confidence,Happiness
2364,COCO_val2014_000000524638.jpg,Confidence,Engagement
2365,COCO_train2014_000000049069.jpg,Confidence,
2366,sun_aueaohsystgtyyyy.jpg,Engagement,
2367,7ra2q7lp16or6suhp5.jpg,Aversion,Disquietment
2368,COCO_train2014_000000416576.jpg,Anticipation,
2369,frame_m3shsw37ob8n7m5d.jpg,Happiness,Pleasure
2370,COCO_val2014_000000047596.jpg,Engagement,
2371,frame_k9xzbwxfy48vd3uw.jpg,Embarrassment,
2372,frame_llkczntoxl8fk3s4.jpg,Engagement,
2373,COCO_train2014_000000300721.jpg,Happiness,
2374,COCO_train2014_000000177238.jpg,Anticipation,Engagement
2375,frame_1rb8y1fbgys51q1w.jpg,Engagement,
2376,COCO_train2014_000000499336.jpg,Engagement,
2377,frame_j940nf7k1rdhkejk.jpg,Annoyance,
2378,COCO_train2014_000000231035.jpg,Engagement,Excitement
2379,COCO_train2014_000000529126.jpg,Engagement,
2380,frame_c5qvjdketfbhmlbj.jpg,Engagement,Pleasure
2381,COCO_train2014_000000408528.jpg,Engagement,Excitement
2382,COCO_train2014_000000430493.jpg,Peace,
2383,COCO_train2014_000000371786.jpg,Engagement,
2384,COCO_train2014_000000019766.jpg,Engagement,
2385,COCO_val2014_000000534373.jpg,Confidence,Excitement
2386,COCO_train2014_000000429809.jpg,Anticipation,Engagement
2387,COCO_train2014_000000456478.jpg,Engagement,
2388,COCO_train2014_000000409165.jpg,Anticipation,Engagement
2389,COCO_train2014_000000351322.jpg,Engagement,
2390,COCO_val2014_000000146487.jpg,Anticipation,Engagement
2391,frame_2ej9mkbo781nxmnr.jpg,Peace,
2392,COCO_train2014_000000522771.jpg,Excitement,Happiness
2393,COCO_train2014_000000035707.jpg,Disconnection,Pleasure
2394,COCO_train2014_000000393896.jpg,Confidence,Engagement
2395,COCO_val2014_000000246398.jpg,Anticipation,Confidence
2396,COCO_train2014_000000218715.jpg,Engagement,
2397,COCO_train2014_000000035343.jpg,Engagement,
2398,COCO_train2014_000000261560.jpg,Anticipation,
2399,frame_1cfkpwydtsi1bzrx.jpg,Anticipation,Engagement
2400,COCO_train2014_000000419029.jpg,Anticipation,Engagement
2401,COCO_train2014_000000256475.jpg,Excitement,Happiness
2402,COCO_train2014_000000147753.jpg,Anticipation,Engagement
2403,COCO_val2014_000000483234.jpg,Anticipation,Engagement
2404,frame_4bmhpasfkb33suv6.jpg,Affection,Disconnection
2405,COCO_train2014_000000090862.jpg,Disconnection,Engagement
2406,frame_95kj0erggfplvxy6.jpg,Engagement,
2407,COCO_train2014_000000353589.jpg,Excitement,Happiness
2408,COCO_train2014_000000050806.jpg,Esteem,
2409,frame_3fhut8tjaasqm6e9.jpg,Engagement,
2410,COCO_val2014_000000117563.jpg,Anticipation,Engagement
2411,COCO_train2014_000000516249.jpg,Confidence,Engagement
2412,COCO_val2014_000000236671.jpg,Anticipation,Engagement
2413,frame_1rjlh0ejoo52kdh7.jpg,Engagement,
2414,COCO_train2014_000000040874.jpg,Happiness,Peace
2415,frame_8u2res7q52or2zf7.jpg,Happiness,Pleasure
2416,COCO_val2014_000000061684.jpg,Anticipation,Confidence
2417,COCO_train2014_000000234748.jpg,Peace,
2418,COCO_train2014_000000565360.jpg,Anticipation,Engagement
2419,frame_3xt7v6jfqavxne2x.jpg,Engagement,Pleasure
2420,COCO_train2014_000000276247.jpg,Anticipation,Engagement
2421,frame_cxdev8uyjxlmgz5q.jpg,Doubt/Confusion,
2422,COCO_train2014_000000161719.jpg,Annoyance,Disconnection
2423,COCO_val2014_000000497002.jpg,Sympathy,
2424,frame_ek7kqfd23j08attd.jpg,Engagement,
2425,COCO_train2014_000000034861.jpg,Engagement,
2426,COCO_train2014_000000545213.jpg,Engagement,Excitement
2427,COCO_train2014_000000156480.jpg,Anticipation,Confidence
2428,COCO_train2014_000000532269.jpg,Confidence,Excitement
2429,frame_dvb3jppr7vxox2yg.jpg,Confidence,Happiness
2430,frame_dzyq9ukbsjiicxhe.jpg,Fear,Pain
2431,frame_5z1apxzdezog62xp.jpg,Anticipation,Excitement
2432,COCO_train2014_000000408718.jpg,Anticipation,Excitement
2433,COCO_train2014_000000515550.jpg,Annoyance,Confidence
2434,frame_akualqxsncjvgeyg.jpg,Anger,
2435,COCO_train2014_000000179904.jpg,Happiness,
2436,COCO_train2014_000000502440.jpg,Doubt/Confusion,
2437,COCO_val2014_000000258322.jpg,Engagement,
2438,frame_hde6nlcaukxezu90.jpg,Engagement,
2439,frame_e4k9fis7lfxulpxk.jpg,Engagement,Excitement
2440,COCO_train2014_000000247068.jpg,Embarrassment,
2441,COCO_val2014_000000268224.jpg,Happiness,
2442,frame_aaudzgr1sga1jais.jpg,Anticipation,Engagement
2443,frame_f4q8bcaggpgq0p62.jpg,Happiness,
2444,COCO_train2014_000000265709.jpg,Yearning,
2445,frame_e2frelkoika45uy1.jpg,Engagement,
2446,COCO_train2014_000000303431.jpg,Anticipation,
2447,frame_8b87c6vlt8cr4r5l.jpg,Confidence,Happiness
2448,COCO_train2014_000000576225.jpg,Disconnection,
2449,frame_ci84gr2nkalvg8b2.jpg,Engagement,
2450,frame_jexs7wkbogdtuodd.jpg,Engagement,
2451,frame_dmvkqpuadyelvbub.jpg,Anticipation,Confidence
2452,COCO_train2014_000000537160.jpg,Disquietment,Engagement
2453,frame_arnnawyx3gsv0fx5.jpg,Engagement,
2454,frame_ksgroyitbailpqbq.jpg,Affection,Happiness
2455,frame_js5abn3uufhac9cd.jpg,Confidence,Excitement
2456,gdli6adbasjcw7uvim.jpg,Disquietment,Fear
2457,COCO_val2014_000000246442.jpg,Aversion,Disapproval
2458,eys7tccuzr3mzxxrmx.jpg,Disquietment,Sadness
2459,frame_fpikp7jk89d78x4x.jpg,Engagement,
2460,COCO_train2014_000000054692.jpg,Confidence,Engagement
2461,frame_gtx6r4dftmgad5oc.jpg,Engagement,
2462,COCO_train2014_000000073460.jpg,Disconnection,Engagement
2463,COCO_train2014_000000421542.jpg,Yearning,
2464,COCO_train2014_000000190612.jpg,Anticipation,Engagement
2465,COCO_val2014_000000100238.jpg,Confidence,
2466,COCO_train2014_000000147597.jpg,Anticipation,
2467,frame_8nkpg6zi4rncoisb.jpg,Engagement,
2468,COCO_train2014_000000471572.jpg,Peace,
2469,COCO_train2014_000000333748.jpg,Aversion,Pleasure
2470,COCO_train2014_000000335217.jpg,Anticipation,Disconnection
2471,COCO_val2014_000000515777.jpg,Happiness,Peace
2472,COCO_train2014_000000477266.jpg,Affection,Esteem
2473,COCO_train2014_000000572383.jpg,Excitement,Happiness
2474,COCO_train2014_000000205700.jpg,Confidence,Excitement
2475,COCO_train2014_000000487458.jpg,Embarrassment,
2476,COCO_train2014_000000367792.jpg,Confidence,Happiness
2477,COCO_train2014_000000248012.jpg,Anticipation,Excitement
2478,COCO_train2014_000000068287.jpg,Disconnection,Engagement
2479,COCO_train2014_000000203847.jpg,Anticipation,Confidence
2480,frame_1cg68ns2lr122046.jpg,Happiness,Pleasure
2481,COCO_train2014_000000031188.jpg,Disquietment,
2482,COCO_val2014_000000023446.jpg,Happiness,
2483,am9j3t9a22e5jzjfp2.jpg,Aversion,Disapproval
2484,frame_dp3cz12c49ntnnoy.jpg,Confidence,Engagement
2485,COCO_train2014_000000416625.jpg,Anticipation,Engagement
2486,COCO_train2014_000000053720.jpg,Anticipation,Confidence
2487,COCO_train2014_000000186109.jpg,Engagement,Excitement
2488,COCO_train2014_000000252937.jpg,Engagement,
2489,COCO_train2014_000000080937.jpg,Engagement,Peace
2490,COCO_val2014_000000481635.jpg,Excitement,Happiness
2491,COCO_train2014_000000157133.jpg,Confidence,Engagement
2492,COCO_train2014_000000291557.jpg,Anticipation,
2493,frame_e7klbuacxme075uu.jpg,Excitement,Pleasure
2494,frame_7teodhv3pe24uzog.jpg,Happiness,Peace
2495,COCO_train2014_000000294029.jpg,Engagement,Pleasure
2496,COCO_val2014_000000039106.jpg,Engagement,
2497,frame_bhagmmacs2kwtn7u.jpg,Confidence,Engagement
2498,COCO_train2014_000000039538.jpg,Excitement,Happiness
2499,4kkhdbni6p31uwb1j0.jpg,Annoyance,Engagement
2500,COCO_train2014_000000515430.jpg,Excitement,Happiness
2501,COCO_train2014_000000489409.jpg,Confidence,Engagement
2502,frame_cos5dwi8pyvt7cm2.jpg,Confidence,Engagement
2503,frame_f8cgq3i84it577dl.jpg,Engagement,
2504,gi0gp6m7tkndd6f112.jpg,Anger,
2505,COCO_train2014_000000527263.jpg,Engagement,Excitement
2506,COCO_train2014_000000549194.jpg,Confidence,Engagement
2507,frame_flaur589dfkdoegn.jpg,Engagement,
2508,COCO_train2014_000000529391.jpg,Engagement,Excitement
2509,COCO_train2014_000000306925.jpg,Confidence,
2510,COCO_val2014_000000270708.jpg,Confidence,Engagement
2511,frame_dboj1wc07xr4uqtf.jpg,Engagement,
2512,COCO_train2014_000000045259.jpg,Excitement,
2513,COCO_train2014_000000138621.jpg,Anticipation,Engagement
2514,COCO_train2014_000000021075.jpg,Disconnection,
2515,frame_2g9jwp28pb6dif8v.jpg,Engagement,
2516,frame_cuikoaoud9pgoajh.jpg,Esteem,Excitement
2517,frame_10zw0mfdxzlu4xda.jpg,Engagement,
2518,COCO_train2014_000000499396.jpg,Embarrassment,
2519,COCO_train2014_000000264128.jpg,Anticipation,
2520,COCO_train2014_000000299029.jpg,Anticipation,Engagement
2521,COCO_val2014_000000181870.jpg,Affection,Anticipation
2522,COCO_train2014_000000332135.jpg,Pleasure,
2523,COCO_train2014_000000533512.jpg,Anticipation,Engagement
2524,COCO_val2014_000000129659.jpg,Pleasure,
2525,COCO_train2014_000000188482.jpg,Anticipation,Engagement
2526,COCO_train2014_000000442685.jpg,Confidence,Happiness
2527,COCO_train2014_000000109515.jpg,Anticipation,Engagement
2528,COCO_train2014_000000085053.jpg,Engagement,Excitement
2529,frame_9fqvo7wr9agv1amm.jpg,Happiness,
2530,frame_m5u2sh3k3r0kpvi3.jpg,Engagement,
2531,frame_8n8qi5pu7n6o9kkz.jpg,Anticipation,Doubt/Confusion
2532,frame_fzzuq1j9gx8imonv.jpg,Engagement,
2533,frame_iicyg1e89hsbv0yy.jpg,Engagement,
2534,frame_14iknyfwkaiybiqi.jpg,Anticipation,Excitement
2535,frame_dkm7psdwjjk9635p.jpg,Confidence,Engagement
2536,COCO_train2014_000000477192.jpg,Engagement,
2537,es1e330nznobcurs4z.jpg,Disquietment,Sadness
2538,frame_f1be84t0l2et35p5.jpg,Engagement,
2539,fdp6ejoy2z5ckxu7uf.jpg,Fear,
2540,frame_lj0q09dz7q8g455f.jpg,Engagement,Happiness
2541,frame_bj3ndd69wc8too42.jpg,Anticipation,Engagement
2542,frame_gyqylq1ugpkvlfnw.jpg,Engagement,
2543,frame_kxrbfgi31cfpkswq.jpg,Anticipation,Confidence
2544,COCO_train2014_000000069048.jpg,Anticipation,Happiness
2545,COCO_train2014_000000355175.jpg,Doubt/Confusion,Engagement
2546,COCO_train2014_000000412195.jpg,Anticipation,Happiness
2547,frame_8y6k5miqg5zyyb17.jpg,Fear,Pain
2548,COCO_train2014_000000127339.jpg,Disapproval,
2549,frame_gxvu6rgtprnbptcd.jpg,Peace,Sadness
2550,frame_421sfrw76ntp043t.jpg,Disconnection,
2551,COCO_train2014_000000097376.jpg,Happiness,Peace
2552,COCO_train2014_000000216223.jpg,Anticipation,
2553,COCO_train2014_000000496053.jpg,Happiness,
2554,cweq5lp0de9x8q53ps.jpg,Disapproval,Disquietment
2555,COCO_train2014_000000106652.jpg,Happiness,
2556,COCO_val2014_000000099416.jpg,Anticipation,Engagement
2557,dh2n32n6sa7z4dxzgb.jpg,Doubt/Confusion,Engagement
2558,COCO_val2014_000000551336.jpg,Engagement,
2559,COCO_train2014_000000528851.jpg,Disconnection,
2560,frame_a1ldisxg9g4m1zf6.jpg,Engagement,
2561,COCO_train2014_000000076934.jpg,Anticipation,Engagement
2562,COCO_train2014_000000468537.jpg,Engagement,
2563,COCO_val2014_000000034708.jpg,Anticipation,Happiness
2564,COCO_train2014_000000317756.jpg,Anticipation,
2565,COCO_val2014_000000039866.jpg,Affection,Esteem
2566,COCO_train2014_000000448531.jpg,Disquietment,Doubt/Confusion
2567,COCO_train2014_000000144620.jpg,Sympathy,
2568,COCO_val2014_000000146120.jpg,Surprise,
2569,COCO_train2014_000000306305.jpg,Anticipation,
2570,COCO_val2014_000000083134.jpg,Happiness,Peace
2571,COCO_train2014_000000432526.jpg,Anticipation,Confidence
2572,COCO_train2014_000000231524.jpg,Yearning,
2573,frame_dm2mfzykd1xcygym.jpg,Engagement,
2574,COCO_train2014_000000241261.jpg,Confidence,Happiness
2575,4flffefotbl974fx76.jpg,Engagement,Excitement
2576,4f3wg5tgcu2uiitb8o.jpg,Excitement,Happiness
2577,COCO_train2014_000000243156.jpg,Happiness,Sympathy
2578,COCO_val2014_000000261587.jpg,Anticipation,Engagement
2579,frame_gartvygljkptss7c.jpg,Disconnection,
2580,COCO_val2014_000000142667.jpg,Engagement,
2581,COCO_train2014_000000256731.jpg,Anticipation,
2582,frame_jxaha8tw50xt8yyj.jpg,Engagement,
2583,COCO_train2014_000000525273.jpg,Excitement,
2584,frame_ejieaf5b3atntc9w.jpg,Engagement,
2585,frame_h707xzdsxtaj3701.jpg,Engagement,
2586,COCO_train2014_000000161897.jpg,Happiness,Peace
2587,COCO_train2014_000000540947.jpg,Anticipation,Confidence
2588,COCO_train2014_000000382142.jpg,Anticipation,Engagement
2589,COCO_val2014_000000069544.jpg,Engagement,
2590,frame_hzbzwvj38b5dwklg.jpg,Confidence,Excitement
2591,frame_cbfyiwge4be9on3e.jpg,Disapproval,Doubt/Confusion
2592,COCO_train2014_000000270330.jpg,Confidence,Engagement
2593,COCO_val2014_000000088913.jpg,Engagement,Excitement
2594,labelme_ryuofyrkwsccpio.jpg,Disconnection,
2595,frame_dnpyl4797x3gzhab.jpg,Disconnection,
2596,frame_an9jtd5gpxpb4t34.jpg,Engagement,
2597,COCO_train2014_000000105047.jpg,Confidence,
2598,frame_de1otouumfjr58qd.jpg,Engagement,
2599,sun_bfuaceyoawymlqfs.jpg,Affection,Confidence
2600,frame_hj2dv2k3pxbjf2h3.jpg,Confidence,Happiness
2601,COCO_train2014_000000042862.jpg,Engagement,
2602,frame_aniupzjqv88h989h.jpg,Engagement,
2603,COCO_train2014_000000395178.jpg,Anticipation,Excitement
2604,sun_btewcayvsqftlvhp.jpg,Anticipation,Confidence
2605,COCO_train2014_000000460095.jpg,Annoyance,Disapproval
2606,frame_0m5dazywjg5crtro.jpg,Engagement,Pleasure
2607,COCO_train2014_000000203599.jpg,Anticipation,Confidence
2608,7wkw1c1nde6b0u2gqr.jpg,Embarrassment,Fatigue
2609,COCO_train2014_000000243307.jpg,Yearning,
2610,COCO_val2014_000000222828.jpg,Affection,Engagement
2611,COCO_val2014_000000175082.jpg,Anticipation,Excitement
2612,COCO_train2014_000000119979.jpg,Anticipation,Excitement
2613,ax0ds5275l8xl13v28.jpg,Doubt/Confusion,
2614,COCO_train2014_000000441462.jpg,Anticipation,Engagement
2615,COCO_val2014_000000081004.jpg,Excitement,
2616,COCO_val2014_000000260818.jpg,Disconnection,
2617,COCO_train2014_000000303658.jpg,Anticipation,Engagement
2618,COCO_train2014_000000423806.jpg,Excitement,Happiness
2619,COCO_train2014_000000110488.jpg,Yearning,
2620,COCO_train2014_000000254078.jpg,Anticipation,
2621,COCO_train2014_000000123366.jpg,Engagement,
2622,frame_82lhqgaakcbkookb.jpg,Confidence,Engagement
2623,COCO_val2014_000000156643.jpg,Affection,Confidence
2624,frame_c48pggwqjlrmnhzc.jpg,Anticipation,Engagement
2625,COCO_val2014_000000051054.jpg,Anticipation,Disapproval
2626,COCO_train2014_000000376907.jpg,Sensitivity,
2627,frame_hgx1y6l5h44ne9y4.jpg,Engagement,
2628,COCO_train2014_000000087762.jpg,Anticipation,Confidence
2629,COCO_val2014_000000044054.jpg,Confidence,Engagement
2630,frame_ktwy1w0yfwa6k2z2.jpg,Excitement,Happiness
2631,COCO_val2014_000000079084.jpg,Anticipation,Engagement
2632,COCO_train2014_000000443497.jpg,Confidence,Excitement
2633,frame_3waa9wbm84y7amkv.jpg,Engagement,Happiness
2634,COCO_train2014_000000150197.jpg,Anticipation,Peace
2635,frame_0sz2zrr64333ytku.jpg,Engagement,
2636,sun_abgtntbkjhtwkihs.jpg,Esteem,Excitement
2637,frame_0c5d1385ads841ft.jpg,Anger,Engagement
2638,COCO_val2014_000000196430.jpg,Disconnection,Engagement
2639,frame_f938h33vw66qln37.jpg,Engagement,
2640,frame_h67d5umkzl3nuvo9.jpg,Engagement,
2641,COCO_train2014_000000506226.jpg,Confidence,Happiness
2642,COCO_train2014_000000193677.jpg,Confidence,Esteem
2643,COCO_train2014_000000043232.jpg,Engagement,Happiness
2644,frame_liajpv2rrkm20bo1.jpg,Anticipation,Engagement
2645,frame_8di4e7a79bj9olti.jpg,Disconnection,
2646,frame_59d8sov4rs6g2xp4.jpg,Affection,Doubt/Confusion
2647,frame_k56u9ldus0ht2r3w.jpg,Pleasure,
2648,COCO_val2014_000000492885.jpg,Confidence,
2649,COCO_train2014_000000182181.jpg,Engagement,Happiness
2650,COCO_train2014_000000555654.jpg,Anticipation,Engagement
2651,30mnbw63bi0cltaebc.jpg,Affection,Engagement
2652,COCO_train2014_000000213669.jpg,Excitement,
2653,COCO_train2014_000000480864.jpg,Happiness,
2654,7lj5yqy3a3keo5ptlj.jpg,Embarrassment,Fatigue
2655,5xn5okjhc0ja17t8jg.jpg,Confidence,Engagement
2656,COCO_train2014_000000450800.jpg,Anticipation,Confidence
2657,COCO_train2014_000000373043.jpg,Confidence,Excitement
2658,frame_9uqa0xcl4ueqhtz1.jpg,Engagement,
